score;Epsilon
-120.24559714863574;0.1988
-201.9089274246453;0.1976072
-123.51192251363273;0.1964215568
-122.49592431228167;0.1952430274592
-110.91438831786812;0.1940715692944448
-125.80869510663985;0.19290713987867814
-115.99236559673957;0.19174969703940606
-102.37258686208601;0.1905991988571696
-99.07593178021536;0.18945560366402658
-127.4336604009681;0.18831887004204242
-99.6014468301727;0.18718895682179018
-104.12248647287488;0.18606582308085945
-100.00433931734786;0.18494942814237428
-99.35810503615376;0.18383973157352004
-129.76608158967645;0.18273669318407892
-124.89957177345764;0.18164027302497446
-99.1580123656628;0.1805504313868246
-104.75372736947735;0.17946712879850366
-101.0919261131094;0.17839032602571264
-100.14132331196653;0.17731998406955837
-102.53372851247526;0.17625606416514103
-102.64463810029129;0.1751985277801502
-124.58885187247827;0.1741473366134693
-105.03298936234476;0.17310245259378848
-101.60762615740236;0.17206383787822574
-103.49163049899228;0.1710314548509564
-110.41925984624585;0.17000526612185066
-103.16192810417525;0.16898523452511954
-121.72855783975245;0.16797132311796883
-106.684643973759;0.166963495179261
-105.8769713295468;0.16596171420818545
-110.5075269376561;0.16496594392293634
-105.5261379820481;0.1639761482593987
-102.698627021214;0.1629922913698423
-137.9069639816874;0.16201433762162326
-106.77808519463055;0.16104225159589353
-104.98579698326998;0.16007599808631817
-106.275024202032;0.15911554209780027
-101.15570051146112;0.15816084884521348
-101.65730412218224;0.1572118837521422
-129.34414746947203;0.15626861244962936
-106.42758859196056;0.1553310007749316
-103.818188316999;0.154399014770282
-100.70397212028317;0.15347262068166032
-98.63543109637996;0.15255178495757035
-134.22671017578926;0.15163647424782492
-129.93306301571678;0.15072665540233798
-99.83646054038032;0.14982229546992396
-99.64498597939995;0.1489233616971044
-104.4481942462977;0.1480298215269218
-105.85402033310756;0.14714164259776025
-130.82587940283753;0.14625879274217368
-103.52477384672562;0.14538123998572064
-102.58282099877111;0.1445089525458063
-100.66746923901637;0.14364189883053147
-105.12002249673506;0.14278004743754827
-132.76556928468932;0.14192336715292297
-101.27632418604443;0.14107182695000545
-104.34124012663153;0.1402253959883054
-114.39859702830697;0.13938404361237558
-125.22133298654978;0.13854773935070133
-118.3205880128586;0.13771645291459714
-140.80685667038392;0.13689015419710956
-91.57932094128208;0.1360688132719269
-102.58665754012516;0.13525240039229536
-117.63239414499327;0.13444088598994158
-114.51826358131193;0.13363424067400193
-192.2044364117093;0.1328324352299579
-139.67955489817325;0.13203544061857816
-101.36821635861632;0.1312432279748667
-107.56092632162323;0.1304557686070175
-102.3406410630618;0.1296730339953754
-103.51814515024114;0.12889499579140312
-102.34868587621798;0.1281216258166547
-108.2388655648244;0.1273528960617548
-125.54471347016595;0.12658877868538426
-117.41698109646572;0.12582924601327194
-101.67363832205224;0.1250742705371923
-119.37180500865415;0.12432382491396915
-118.99504378295192;0.12357788196448534
-97.73112529238624;0.12283641467269843
-103.51835040080422;0.12209939618466224
-126.8471270215419;0.12136679980755427
-103.05091345508397;0.12063859900870895
-104.44515501505323;0.11991476741465669
-103.32433100578127;0.11919527881016875
-105.69822533501062;0.11848010713730774
-121.60477914596721;0.11776922649448389
-130.40733141538595;0.11706261113551698
-131.02350370186008;0.11636023546870389
-100.81625150483536;0.11566207405589167
-117.0278461589838;0.11496810161155632
-108.31314142598707;0.11427829300188698
-128.60140149167768;0.11359262324387566
-101.99818038621918;0.1129110675044124
-103.80174688517985;0.11223360109938593
-137.70465863154402;0.11156019949278961
-101.35294269898782;0.11089083829583288
-111.81034986257305;0.11022549326605788
-109.48328022969139;0.10956414030646153
-99.2099322205906;0.10890675546462275
-107.64523939178822;0.10825331493183502
-123.69942461322371;0.107603795042244
-110.0191589122073;0.10695817227199053
-103.08984466208393;0.10631642323835859
-104.25554605244534;0.10567852469892844
-126.04711512565115;0.10504445355073487
-109.290479932094;0.10441418682943046
-108.83768455794268;0.10378770170845387
-102.45228700156386;0.10316497549820315
-99.4675498232115;0.10254598564521393
-105.77764024746044;0.10193070973134265
-119.92126199601717;0.10131912547295459
-102.5615519082751;0.10071121072011686
-118.67337810200264;0.10010694345579617
-124.77181245202198;0.0995063017950614
-137.21312361846054;0.09890926398429103
-108.72252937223637;0.09831580840038529
-99.79596032384845;0.09772591354998297
-111.78234350872968;0.09713955806868307
-102.44824129541777;0.09655672072027098
-134.47135012856066;0.09597738039594936
-103.09391459582869;0.09540151611357366
-106.48429751530227;0.09482910701689222
-136.93196116365988;0.09426013237479086
-100.15638648133911;0.09369457158054212
-100.55407791136267;0.09313240415105886
-110.89137854267406;0.09257360972615251
-130.62162641586548;0.0920181680677956
-127.9119474179844;0.09146605905938883
-102.53496180048522;0.09091726270503249
-101.16666077946125;0.0903717591288023
-100.29505699711541;0.08982952857402948
-110.1947794706877;0.08929055140258531
-122.43113608202772;0.0887548080941698
-100.37802727150172;0.08822227924560479
-120.1722129389035;0.08769294557013116
-100.96503963829267;0.08716678789671037
-122.77030924919558;0.0866437871693301
-108.64028339872193;0.08612392444631413
-100.43146716137106;0.08560718089963625
-119.73809445751208;0.08509353781423842
-124.26687225340302;0.08458297658735299
-125.04023374341116;0.08407547872782888
-125.0116993004785;0.0835710258554619
-106.44665688289514;0.08306959970032914
-117.41903885923261;0.08257118210212716
-118.24214050135137;0.0820757550095144
-110.57881818571062;0.08158330047945732
-108.40734918449132;0.08109380067658058
-116.73709169266681;0.0806072378725211
-127.82169694242562;0.08012359444528597
-121.95043454168425;0.07964285287861425
-122.93880927936856;0.07916499576134256
-100.7235285654428;0.0786900057867745
-110.61678884893777;0.07821786575205385
-128.9018968493454;0.07774855855754152
-123.27412472383367;0.07728206720619628
-128.7175876664159;0.0768183748029591
-131.10795534113296;0.07635746455414134
-99.4569942279073;0.07589931976681649
-106.74829541534494;0.07544392384821559
-100.8909320371716;0.0749912603051263
-100.76013876595597;0.07454131274329555
-106.84338699307602;0.07409406486683577
-100.36414716895297;0.07364950047763476
-127.43937101305399;0.07320760347476894
-131.6260002612347;0.07276835785392033
-126.9394870228345;0.0723317477067968
-126.267119593511;0.07189775722055602
-105.89357094816242;0.07146637067723269
-100.20669090828547;0.07103757245316929
-100.70308572320081;0.07061134701845027
-135.06754845902634;0.07018767893633958
-126.54279106173665;0.06976655286272154
-119.33439258526076;0.06934795354554521
-109.35499881303062;0.06893186582427194
-109.77340781624551;0.0685182746293263
-125.23006051166604;0.06810716498155034
-103.92563131643769;0.06769852199166104
-114.65939327209071;0.06729233085971108
-100.1652146382338;0.06688857687455281
-112.79067063192153;0.06648724541330549
-112.46916271282296;0.06608832194082566
-101.36164543732814;0.06569179200918071
-106.97064813686784;0.06529764125712563
-106.71329496843927;0.06490585540958288
-105.73901375456093;0.06451642027712538
-102.71016154371948;0.06412932175546263
-98.72778253982278;0.06374454582492985
-109.95673695556508;0.06336207854998027
-103.13035083487878;0.06298190607868039
-98.93541473780759;0.0626040146422083
-101.38167745107164;0.06222839055435505
-99.36453622452294;0.06185502021102892
-100.98123702376895;0.061483890089762745
-106.48535262232272;0.061114986749224165
-103.65185010609466;0.06074829682872882
-99.45982962952989;0.06038380704775645
-101.39961603341065;0.06002150420546991
-101.2299146891907;0.05966137518023709
-101.69209885955291;0.05930340692915567
-101.06713558883034;0.058947586487580736
-101.09196512077253;0.05859390096865525
-104.47038469788743;0.05824233756284332
-106.48828864171294;0.05789288353746626
-113.75768038336619;0.057545526236241464
-119.91804161330624;0.057200253078824016
-106.41945993054348;0.05685705156035107
-104.46761765772662;0.05651590925098896
-106.96671978754985;0.056176813795483026
-105.39611120319181;0.05583975291271013
-118.07924451533208;0.05550471439523387
-110.2048613997437;0.055171686108862465
-101.22076219664763;0.05484065599220929
-107.31951681699478;0.054511612056256036
-99.9896077138794;0.054184542383918496
-111.67002632673207;0.05385943512961498
-102.62377963770368;0.05353627851883729
-119.12387385767326;0.05321506084772427
-120.90026776989484;0.052895770482637924
-132.48152138237035;0.0525783958597421
-111.82026541811723;0.052262925484583646
-127.58282527757808;0.051949347931676146
-141.3763994293658;0.051637651844086085
-108.80528510662478;0.05132782593302157
-107.68507538942185;0.05101985897742344
-121.93452053536288;0.0507137398235589
-104.17390085097712;0.05040945738461755
-122.94909604782177;0.050107000640309846
-119.49912153229356;0.049806358636467984
-120.4819472971571;0.049507520484649174
-122.37552986741501;0.04921047536174128
-132.31782673767833;0.04891521250957083
-109.23639455737357;0.0486217212345134
-105.12845692661776;0.048329990907106324
-125.1705324339041;0.04804001096166369
-113.95192990836563;0.047751770895893705
-125.08036826797388;0.047465260270518346
-104.680026294332;0.04718046870889524
-108.94516488391409;0.046897385896641865
-106.02182021997496;0.046616001581262015
-102.6082022148737;0.04633630557177444
-125.7827464801669;0.04605828773834379
-124.03930558940336;0.04578193801191373
-103.93134235320862;0.045507246383842244
-108.2651255517782;0.04523420290553919
-100.89043469708785;0.04496279768810596
-112.3776347546534;0.044693020901977326
-105.73065826732106;0.04442486277656546
-109.69683212612196;0.04415831359990607
-110.02493520101159;0.04389336371830663
-116.90081243776899;0.04363000353599679
-98.33121049462258;0.043368223514780806
-105.72133983930635;0.04310801417369212
-108.48420690973971;0.04284936608864997
-109.17799334589081;0.04259226989211807
-118.12606622611733;0.04233671627276536
-106.26508688391372;0.04208269597512877
-105.30814198620307;0.041830199799277996
-102.17124299450529;0.04157921860048233
-105.21048714824083;0.041329743288879436
-105.25370032342771;0.04108176482914616
-106.57815597904784;0.04083527424017128
-112.89623352419088;0.04059026259473025
-105.21057129365578;0.04034672101916187
-103.2823339237254;0.040104640693046895
-112.08947468267442;0.039864012848888616
-109.76315775258713;0.03962482877179528
-112.29962684208897;0.03938707979916451
-128.34397996613882;0.039150757320369524
-124.76797217418749;0.0389158527764473
-102.40521553359677;0.03868235765978862
-97.92659260201144;0.03845026351382989
-129.82903297477276;0.03821956193274691
-126.4544081099915;0.037990244561150424
-125.98990377713864;0.03776230309378352
-140.10701175696403;0.037535729275220815
-108.93420169868381;0.03731051489956949
-126.01521766348989;0.037086651810172074
-120.89369673457742;0.036864131899311044
-101.73324348133553;0.03664294710791518
-126.65642352338816;0.03642308942526769
-136.48823091260783;0.03620455088871608
-108.02919924733789;0.03598732358338379
-101.52935142922836;0.035771399641883486
-123.68292760330253;0.035556771244032184
-122.08970513011577;0.03534343061656799
-126.3719848128787;0.035131370032868585
-134.67787598259687;0.034920581812671374
-146.9768133734515;0.03471105832179534
-127.78279950425402;0.03450279197186457
-98.36644024159759;0.03429577522003339
-118.62678883260428;0.03409000056871319
-100.32096179631911;0.03388546056530091
-124.21508986535545;0.033682147801909104
-105.72735828213146;0.03348005491509765
-129.47581401994327;0.033279174585607064
-128.59003354558163;0.03307949953809342
-130.30111508069623;0.03288102254086486
-131.46188032968593;0.032683736405619675
-129.10284609711607;0.03248763398718596
-126.3862375652225;0.032292708183262846
-132.67918964172839;0.03209895193416327
-127.01309386902801;0.03190635822255829
-99.93939809693705;0.031714920073222935
-128.27970498948423;0.031524630552783595
-99.43516333640181;0.03133548276946689
-112.96067159826555;0.031147469872850088
-122.87441658682499;0.030960585053612988
-126.13519801593759;0.03077482154329131
-126.64603198903427;0.03059017261403156
-128.69237960262222;0.03040663157834737
-114.56147170497911;0.030224191788877284
-115.44009899590162;0.03004284663814402
-114.52318930746051;0.029862589558315153
-126.42684043553596;0.029683414020965262
-127.41762684009721;0.02950531353683947
-128.75314979999635;0.029328281655618432
-126.94551393411496;0.02915231196568472
-124.14788124334501;0.028977398093890612
-108.54123013156092;0.028803533705327268
-120.67699278027317;0.028630712503095304
-125.54903973907417;0.028458928228076733
-124.52310560081588;0.02828817465870827
-135.71257741903392;0.02811844561075602
-132.69073255864095;0.027949734937091485
-109.76557230458033;0.027782036527468936
-125.5457923459274;0.027615344308304122
-124.068051747486;0.027449652242454298
-107.68504282826368;0.02728495432899957
-127.64500059824438;0.027121244603025573
-127.868477962533;0.02695851713540742
-100.738435086146;0.026796766032594975
-100.56523011568623;0.026635985436399404
-127.87201838812604;0.026476169523781005
-105.42420418990766;0.02631731250663832
-106.24099720799488;0.02615940863159849
-114.20948078623414;0.0260024521798089
-114.23848062931619;0.025846437466730047
-128.452632419878;0.025691358841929666
-127.21937872983702;0.025537210688878088
-114.89766102314118;0.02538398742474482
-125.62771030397838;0.02523168350019635
-115.29973094371579;0.025080293399195173
-127.20551038312851;0.024929811638800002
-118.0151493515459;0.0247802327689672
-116.01011171559365;0.0246315513723534
-118.59915201727672;0.02448376206411928
-110.5825146435499;0.02433685949173456
-100.73815210616216;0.024190838334784154
-103.2830645474866;0.024045693304775448
-116.50184147714076;0.023901419144946794
-125.08081538095203;0.023758010630077115
-105.89900128839786;0.023615462566296652
-107.21312668585342;0.023473769790898873
-105.87117095692642;0.02333292717215348
