score;Epsilon
-141.4604047523369;0.2
-125.70831239986015;0.19885124267056342
-233.898114013845;0.19530373084203223
-73.7096505450427;0.1930666082013158
-182.12872420716727;0.18905424594827128
-93.25858929129082;0.1860383852253459
140.99065778181443;0.16500005777047516
-148.2867817393041;0.16301220849860348
-92.1411810505905;0.16122234455212262
-91.15762558524952;0.16008485357174868
-359.08566200776477;0.15737995654594106
-102.48546879402211;0.15472076320637834
-236.23343296919933;0.15239884389656974
-135.06525857999176;0.14826769772303863
26.951843099131708;0.14581495807675376
-281.1843186053716;0.1442658483474589
-255.09788646783267;0.1410305319615055
-330.05511501459614;0.1393816285260324
-117.52312892500099;0.13745476274378865
-157.7084471660424;0.13558707364792383
-60.1381333719085;0.1328170749732795
-61.41223575343948;0.1296049965064564
-230.21688315963053;0.1278286261185886
-196.98097663458321;0.12536748971379896
-306.3077054509383;0.1187340454810945
-120.55912180598857;0.11771254128971378
-79.95045692581961;0.11642006488169739
-125.501045976397;0.11546002917421012
-117.26656007619947;0.11234368183253662
231.96625551870375;0.10491585587325235
-109.57790921511639;0.10322981167725578
-43.166123973375264;0.10191273559371151
-222.20629836121662;0.09801441635594545
-81.37653752468205;0.09535749409376251
-267.80611000076055;0.09427652702163357
-37.56528185384919;0.08892459237076195
-76.35972275199464;0.0871288022770984
-31.868492741827637;0.08579035442497672
-167.97677069430375;0.07983981123744985
-274.8684609010895;0.07839664814990684
-143.8838230204289;0.07533454410469234
-164.8679890400561;0.07230521959043293
-77.9400068127635;0.06944769648381327
-24.431078685013617;0.06832344149570264
-207.96328712493147;0.06495728434526421
25.227600536725674;0.06398245996029907
-238.3006689701039;0.056972119678231785
-79.73062736479447;0.0526084755313279
-185.8418193850943;0.051943494071559716
26.531521645902345;0.05026326550849606
-58.47447980408789;0.04963388402995434
-81.66067145357755;0.04896535134571977
157.40090461063133;0.043428058091393475
47.73893603426947;0.042164724564309884
-160.31761402631656;0.03739648664742034
-15.328533710944228;0.03546454898703791
245.9821450204224;0.0332232409732614
-300.4421176311411;0.030649146690193092
-142.79520944218294;0.029700471912532216
-64.03537767051536;0.026341765842797325
-63.337120997474436;0.026015043986590217
264.8655553499391;0.025453001547809117
-121.70521211998506;0.02479872182498078
-159.26295438594408;0.02346403429000343
208.8201249957467;0.02133658255171488
187.74016632417332;0.01923510257482861
-79.58314633808936;0.018842135847209153
242.69475247251947;0.017371844364015936
-126.76825864605838;0.016617362648157948
-424.0589960306241;0.01475232870212056
232.4229005813422;0.013610970430104483
-270.50435821729116;0.013267462153251261
-72.32864756590834;0.01281520686578886
