avg_score
-193.97121594994397
-212.24384722507494
-197.09058475267693
-208.9338114196249
-211.85231647972086
-220.69985842930913
-215.5468399751103
-209.75132304861413
-354.14721686865323
-195.31363271305634
-210.72902962194198
-199.797946789105
-183.20104110889446
-214.50133121654827
-182.92326410502227
-173.16698554951643
-171.9954247979104
-182.78401242734913
-181.48773320121634
-186.34030590756657
-168.6239783034879
-172.865117963015
-170.25271522497923
-172.41150264949604
-171.3066250602371
-179.89380312675357
-178.74407235371243
-164.71464481545829
-165.8659144436312
-167.61057444117517
-173.09182417323177
-334.63326782390453
-170.4381982973871
-179.65625989462632
-163.19651714555903
-160.52793031307573
-165.86130761049918
-192.5850451070828
-378.0253512663238
-204.5830884894877
-170.8515566491847
-202.58846301995482
-179.23369934002753
-180.95690417539655
-177.02660183686027
-188.43831061225546
-196.95741597146153
-204.52943799385622
-172.25051072722127
-172.66243689876342
-204.32956958814606
-184.236841175524
-170.75867934658382
-166.39616641110098
-194.12630700946943
-175.0880684165525
-173.24474019579836
-174.14640878190795
-180.38654585931786
-195.9209479787962
-179.73845033709932
-173.98952962296931
-182.5525502698994
-183.77423409502927
-171.49863080282125
-178.32230056235878
-199.6094490014964
-195.06364062158838
-184.21624303278972
-174.14800440770324
-202.70506521602556
-180.0409596253725
-176.68414535924242
-169.26091434722667
-184.27154095416878
-173.39177150391257
-177.61839036175013
-171.91096932392412
-194.07828991803208
-193.67729023232238
-179.0982659435104
-171.71497512256846
-171.82157551898973
-183.86659144195363
-177.81387919715172
-173.98749644112513
-172.522122479546
-187.05707570761413
-175.34601944475554
-173.10579792296636
-173.14805924286023
-167.25206353322417
-174.0319362134391
-170.55637234190291
-191.16839612927012
-207.30953359282427
-184.08320725702174
-172.5228717634324
-185.99513150622545
-204.24912485948175
-173.27883408237727
-181.1917587424022
-175.44836226884863
-224.98762085569015
-183.62676364489056
-176.21793722485103
-177.25318498046528
-220.94758266129193
-179.3699036368214
-176.6148353480982
-173.44664434953327
-206.9038864345634
-188.23303164244936
-177.3089555493612
-178.92982320677615
-217.59328562540003
-195.1300976194589
-176.03933337602228
-169.02987526280452
-193.87959882945418
