score;Epsilon
-119.62096668538697;0.1988
-114.8551949983829;0.1976072
-105.26594915464023;0.1964215568
-103.83793114643296;0.1952430274592
-108.83163237202788;0.1940715692944448
-113.04234157645516;0.19290713987867814
-115.9347156111008;0.19174969703940606
-121.77497196086433;0.1905991988571696
-117.58147785791755;0.18945560366402658
-113.42099448289598;0.18831887004204242
-111.21967847853402;0.18718895682179018
-112.05269993065608;0.18606582308085945
-117.2116581426033;0.18494942814237428
-117.26797895801376;0.18383973157352004
-136.5919678055967;0.18273669318407892
-115.3469002664921;0.18164027302497446
-117.97893700628289;0.1805504313868246
-120.48376915624674;0.17946712879850366
-112.85429973975941;0.17839032602571264
-109.85644449342041;0.17731998406955837
-117.64173715568333;0.17625606416514103
-91.95182137614587;0.1751985277801502
-117.89920562864096;0.1741473366134693
-117.27833448377312;0.17310245259378848
-113.3111626220923;0.17206383787822574
-109.67759831990607;0.1710314548509564
-112.72692154234646;0.17000526612185066
-111.68244985177431;0.16898523452511954
-115.42010560351795;0.16797132311796883
-116.89341057515453;0.166963495179261
-114.42519920848;0.16596171420818545
-119.88947016027817;0.16496594392293634
-107.72783119253938;0.1639761482593987
-121.15581176432033;0.1629922913698423
-124.13623138033907;0.16201433762162326
-127.72052936333912;0.16104225159589353
-120.9353344325001;0.16007599808631817
-121.350487138452;0.15911554209780027
-120.96792166501966;0.15816084884521348
-122.03329752440003;0.1572118837521422
-126.81498382969508;0.15626861244962936
-130.52035319373002;0.1553310007749316
-112.45146646010004;0.154399014770282
-120.30916024631262;0.15347262068166032
-116.47670979874766;0.15255178495757035
-118.46226640314173;0.15163647424782492
-119.95340698415409;0.15072665540233798
-119.50404815794528;0.14982229546992396
-113.54070717744588;0.1489233616971044
-110.02500609789664;0.1480298215269218
-118.72799754342742;0.14714164259776025
-111.53471206667646;0.14625879274217368
-117.3814722523093;0.14538123998572064
-116.86997672307055;0.1445089525458063
-125.57649768218889;0.14364189883053147
-129.80260168271008;0.14278004743754827
-117.51234630832506;0.14192336715292297
-116.75065213844053;0.14107182695000545
-123.30573685283272;0.1402253959883054
-117.06520164275413;0.13938404361237558
-117.49765458270905;0.13854773935070133
-114.43038355868242;0.13771645291459714
-118.32439849640365;0.13689015419710956
-117.09874322894956;0.1360688132719269
-116.04200189321796;0.13525240039229536
-122.48409342375827;0.13444088598994158
-121.11157453062633;0.13363424067400193
-113.33877745651203;0.1328324352299579
-118.41176401280859;0.13203544061857816
-115.26246653364845;0.1312432279748667
-116.04815957519472;0.1304557686070175
-115.06928783814607;0.1296730339953754
-118.50968870172773;0.12889499579140312
-125.09745752417041;0.1281216258166547
-125.48230908578259;0.1273528960617548
-113.56183577495126;0.12658877868538426
-119.96829221610537;0.12582924601327194
-118.97015533236413;0.1250742705371923
-129.0987881139628;0.12432382491396915
-114.77725361744623;0.12357788196448534
-118.38700473595841;0.12283641467269843
-118.75587120184548;0.12209939618466224
-111.1355398847237;0.12136679980755427
-116.89401941946458;0.12063859900870895
-118.62170196964156;0.11991476741465669
-119.63306297961249;0.11919527881016875
-121.73750259066122;0.11848010713730774
-119.1795475356436;0.11776922649448389
-123.0895775235382;0.11706261113551698
-119.99571148549076;0.11636023546870389
-120.3086155365196;0.11566207405589167
-114.89236999051579;0.11496810161155632
-113.66489327940778;0.11427829300188698
-121.61298042052982;0.11359262324387566
-120.84673717906759;0.1129110675044124
-120.52426524038735;0.11223360109938593
-116.36323593608535;0.11156019949278961
-120.9702254419513;0.11089083829583288
-117.93696379347017;0.11022549326605788
-118.41120431751074;0.10956414030646153
-123.01134101434671;0.10890675546462275
-114.9815674967598;0.10825331493183502
-117.321477953203;0.107603795042244
-119.21406467240922;0.10695817227199053
-119.06545984395157;0.10631642323835859
-117.24737954488953;0.10567852469892844
-123.36659613268075;0.10504445355073487
-117.45925388332765;0.10441418682943046
-117.34922107155246;0.10378770170845387
-128.28208269588458;0.10316497549820315
-112.91734783030734;0.10254598564521393
-116.03741250960651;0.10193070973134265
-120.54819105679601;0.10131912547295459
-119.6634896291873;0.10071121072011686
-120.8147392390606;0.10010694345579617
-122.28162097867825;0.0995063017950614
-124.35153842701513;0.09890926398429103
-118.41189165319187;0.09831580840038529
-117.10072476316924;0.09772591354998297
-122.14913139032633;0.09713955806868307
-117.33306153807912;0.09655672072027098
-120.1123685394842;0.09597738039594936
-114.99624158651008;0.09540151611357366
-111.68162575176605;0.09482910701689222
-110.85499283839945;0.09426013237479086
-112.36530078348329;0.09369457158054212
-122.50811391378502;0.09313240415105886
-122.73389360756364;0.09257360972615251
-118.45521724838015;0.0920181680677956
-121.34594359074282;0.09146605905938883
-119.97806940322988;0.09091726270503249
-123.58065948228973;0.0903717591288023
-120.76744865139263;0.08982952857402948
-115.14955274838142;0.08929055140258531
-126.41637372528697;0.0887548080941698
-118.40236160860086;0.08822227924560479
-114.77345576347592;0.08769294557013116
-122.12477408494924;0.08716678789671037
-119.51081561034792;0.0866437871693301
-119.21336146427193;0.08612392444631413
-138.63177646653156;0.08560718089963625
-117.74941591876055;0.08509353781423842
-114.67323563412883;0.08458297658735299
-120.51719079987205;0.08407547872782888
-120.81817025026987;0.0835710258554619
-115.6054251827647;0.08306959970032914
-119.97230612754075;0.08257118210212716
-114.20421008568317;0.0820757550095144
-117.92809324663875;0.08158330047945732
-120.02042082172255;0.08109380067658058
-124.00983610718191;0.0806072378725211
-109.37244340269392;0.08012359444528597
-122.77178603749411;0.07964285287861425
-122.21399865703407;0.07916499576134256
-117.04840543115758;0.0786900057867745
-118.01558246797632;0.07821786575205385
-115.29686618587;0.07774855855754152
-118.08426227983209;0.07728206720619628
-117.21611891466004;0.0768183748029591
-114.88746545174033;0.07635746455414134
-117.2376242639447;0.07589931976681649
-119.9652269002702;0.07544392384821559
-119.13148019564399;0.0749912603051263
-112.63236744395455;0.07454131274329555
-116.45959143472834;0.07409406486683577
-118.5920450122021;0.07364950047763476
-112.88287685117;0.07320760347476894
-114.44118709763882;0.07276835785392033
-116.02963843059041;0.0723317477067968
-118.2364834290401;0.07189775722055602
-116.95420082686343;0.07146637067723269
-115.73379112406818;0.07103757245316929
-118.42053953595271;0.07061134701845027
-118.57761799369379;0.07018767893633958
-121.01663290936;0.06976655286272154
-117.2073525450006;0.06934795354554521
-121.8597867935653;0.06893186582427194
-118.43148610433997;0.0685182746293263
-112.34756462508625;0.06810716498155034
-119.59835637920409;0.06769852199166104
-116.82301369328422;0.06729233085971108
-113.40708569763225;0.06688857687455281
-148.37996984591342;0.06648724541330549
-112.86314172479135;0.06608832194082566
-118.3663173009095;0.06569179200918071
-123.20052470517717;0.06529764125712563
-116.4815244812332;0.06490585540958288
-114.24303368164286;0.06451642027712538
-128.38255847483686;0.06412932175546263
-119.72936947456;0.06374454582492985
-118.61377325495702;0.06336207854998027
-117.39685441932453;0.06298190607868039
-119.03296322889561;0.0626040146422083
-113.25092115714834;0.06222839055435505
-125.51013283179324;0.06185502021102892
-112.59346300997022;0.061483890089762745
-115.8223893976919;0.061114986749224165
-177.46763405628997;0.06074829682872882
-124.65206659790064;0.06038380704775645
-121.23562914320203;0.06002150420546991
-118.54643168369556;0.05966137518023709
-116.64061587275812;0.05930340692915567
-110.77885256042515;0.058947586487580736
-111.54881440094422;0.05859390096865525
-110.93300280051304;0.05824233756284332
-111.41735836352157;0.05789288353746626
-110.74261584974451;0.057545526236241464
-113.50446686596234;0.057200253078824016
-118.38582808928624;0.05685705156035107
-117.41934198618368;0.05651590925098896
-121.87768278475787;0.056176813795483026
-118.52200375205153;0.05583975291271013
-118.74386852852315;0.05550471439523387
-156.4440395903069;0.055171686108862465
-128.78428721459517;0.05484065599220929
-118.64668118118368;0.054511612056256036
-112.60558525067192;0.054184542383918496
-115.69510625752866;0.05385943512961498
-121.36817018222435;0.05353627851883729
-123.41594258599228;0.05321506084772427
-115.4543680414433;0.052895770482637924
-118.54760483643909;0.0525783958597421
-123.00596474739038;0.052262925484583646
-113.98856674355763;0.051949347931676146
-119.01109108508066;0.051637651844086085
-114.8588764490075;0.05132782593302157
-117.69511255668598;0.05101985897742344
-116.67268468635713;0.0507137398235589
-121.09221515175574;0.05040945738461755
-121.3269567610354;0.050107000640309846
-121.85023186517816;0.049806358636467984
-113.28738327302347;0.049507520484649174
-117.94282397204884;0.04921047536174128
-117.39447187864779;0.04891521250957083
-113.60336094492672;0.0486217212345134
-120.7540503157886;0.048329990907106324
-118.47919105432925;0.04804001096166369
-118.8373322025202;0.047751770895893705
-112.79440532404118;0.047465260270518346
-118.220067894365;0.04718046870889524
-119.2744064538342;0.046897385896641865
-117.82881579888549;0.046616001581262015
-113.03870332370198;0.04633630557177444
-110.75733528766281;0.04605828773834379
-111.42519933173493;0.04578193801191373
-112.56449764113064;0.045507246383842244
-119.9594051291123;0.04523420290553919
-115.9645377603111;0.04496279768810596
-112.94710699680633;0.044693020901977326
-116.26667997341849;0.04442486277656546
-116.52763460217415;0.04415831359990607
-118.26742597631983;0.04389336371830663
-114.67171739280033;0.04363000353599679
-119.19505941814243;0.043368223514780806
-119.7100567614138;0.04310801417369212
-129.73711429469782;0.04284936608864997
-117.87165957047603;0.04259226989211807
-120.5490982458312;0.04233671627276536
-116.34693088139034;0.04208269597512877
-150.59850891840347;0.041830199799277996
-117.5147611261308;0.04157921860048233
-119.78617880696368;0.041329743288879436
-120.07063174394268;0.04108176482914616
-114.4836727234125;0.04083527424017128
-126.16879430941056;0.04059026259473025
-121.23911526447222;0.04034672101916187
-115.19653933847943;0.040104640693046895
-120.20989479426851;0.039864012848888616
-117.72908625791592;0.03962482877179528
-121.50250394031777;0.03938707979916451
-127.6715233833417;0.039150757320369524
-117.26791150456913;0.0389158527764473
-119.01545894429582;0.03868235765978862
-113.00283304919239;0.03845026351382989
-118.6531502440553;0.03821956193274691
-117.93263082489185;0.037990244561150424
-117.34052028457504;0.03776230309378352
-119.1404705318293;0.037535729275220815
-115.9514128246152;0.03731051489956949
-123.06748978690678;0.037086651810172074
-112.82450544554925;0.036864131899311044
-120.97736228599956;0.03664294710791518
-114.86247580203533;0.03642308942526769
-110.46586856316029;0.03620455088871608
-110.63232058845645;0.03598732358338379
-111.24624934785936;0.035771399641883486
-110.69290754837726;0.035556771244032184
-112.81030765452914;0.03534343061656799
-121.38456658245374;0.035131370032868585
-111.19342436171817;0.034920581812671374
