score;Epsilon
-306.0;0.19425187016259016
-187.0;0.18991835382585057
-409.0;0.18079997521331484
-148.0;0.17759581000715927
-161.0;0.17417648581805908
-185.0;0.17033170336043033
-178.0;0.1667117783574375
-186.0;0.16301220849860348
-167.0;0.1597585937926123
-170.0;0.15651356065375988
-128.0;0.15410924389959735
-106.0;0.1521430134464425
-127.0;0.14982381465179742
-153.0;0.1470803337895659
-141.0;0.14459516952482873
-130.0;0.14233977200628403
-144.0;0.1398843368839177
-110.0;0.13803332158457066
-98.0;0.13640309065463482
-108.0;0.13463045021115222
-104.0;0.13294464824517555
-113.0;0.13113824106855482
-131.0;0.12907725378279794
-109.0;0.1273845290304806
-129.0;0.1254126328440138
-125.0;0.12353054534741825
-108.0;0.12192519139511875
-107.0;0.12035514260291562
-91.0;0.11903365059625792
-83.0;0.11783974714560773
-143.0;0.11582084870058512
-92.0;0.11453539706280269
-105.0;0.11308764715625771
-77.0;0.1120340222175826
-77.0;0.11099021378441731
-118.0;0.1094164425747741
-106.0;0.1080204332503332
-90.0;0.10684719725158189
-95.0;0.10562330724682854
-126.0;0.10402571674941025
-95.0;0.10283414562502095
-122.0;0.1013273705838305
-112.0;0.09996256385216395
-83.0;0.09895994275030656
-112.0;0.09762702356714063
-94.0;0.09652032923934857
-126.0;0.0950604245571356
-75.0;0.094197363242456
-135.0;0.09267244793418684
-155.0;0.09095365468103228
-79.0;0.09008462546805544
-83.0;0.08918107975087301
-126.0;0.08783218385589273
-116.0;0.08660756346871619
-121.0;0.0853487899179732
-122.0;0.08409821866401285
-153.0;0.08255826419156337
-90.0;0.08166157895684033
-67.0;0.08099789217549906
-103.0;0.07999326014595429
-83.0;0.07919093047834667
-115.0;0.07809616428988683
-104.0;0.07711826763211994
-75.0;0.07641810461729574
-91.0;0.07557903856468122
-98.0;0.0746864186892154
-97.0;0.07381319860951356
-135.0;0.07261827263029864
-79.0;0.0719244313489015
-121.0;0.07087906569943454
-107.0;0.06996634544679012
-148.0;0.06872639101970583
-113.0;0.06779255992834604
-82.0;0.06712065734616612
-121.0;0.06614511081429364
-82.0;0.06548953635595074
-130.0;0.06446802963291676
-144.0;0.0633559225809017
-98.0;0.06260766278826373
-144.0;0.061527648032213826
-109.0;0.06072077176452331
-97.0;0.060010835499130624
-83.0;0.05940892886835925
-80.0;0.05883423712436766
-119.0;0.05799304475888281
-120.0;0.05715701981668343
-88.0;0.056549794764717824
