score;Epsilon
-433.0;0.19278877570263397
-260.0;0.18684385794718264
-367.0;0.17877188971300728
-174.0;0.17505660414978874
-88.0;0.17319683686498796
-204.0;0.16898792403220064
-198.0;0.16500005777047516
-162.0;0.16180382592051595
-235.0;0.15728555123200788
-127.0;0.15488796193382565
-154.0;0.15203350333439436
-163.0;0.14907055723288912
-106.0;0.1471686137680893
-87.0;0.14562259777597444
-149.0;0.1430246864872452
-162.0;0.14025414164951613
-113.0;0.13834841553439456
-139.0;0.13604343986376913
-117.0;0.13413052537701595
-209.0;0.1307924719816031
-120.0;0.12890697400019596
-80.0;0.1276599935359462
-90.0;0.12627344753247277
-84.0;0.12499192833428126
-134.0;0.12298325277651792
-116.0;0.12126853054123209
-91.0;0.1199370095916197
-128.0;0.11809457140031684
-104.0;0.11661582673055161
-98.0;0.11523854532144123
-95.0;0.11391853593037458
-91.0;0.11266771746606667
-246.0;0.10937705738204843
-129.0;0.10768391454924023
-107.0;0.10629725279342774
-116.0;0.10481517894353613
-129.0;0.10319265340440147
-116.0;0.10175386614421893
-90.0;0.10064869284338752
-86.0;0.09960332408705846
-116.0;0.0982145818748907
-116.0;0.09684520251983166
-102.0;0.09565549199053508
-107.0;0.09442372201790791
-100.0;0.0932861458885601
-107.0;0.09208488633747212
-106.0;0.09091000478455248
-100.0;0.08981476039943712
-104.0;0.08869012700916297
-111.0;0.08750603557460038
-90.0;0.08655561140062762
-107.0;0.08544102194144391
-124.0;0.08416889508830307
-238.0;0.08178907809358252
-114.0;0.0806680742720268
-74.0;0.07994527570751397
-78.0;0.07919093047834667
-130.0;0.07795570921418521
-147.0;0.07658335604584238
-86.0;0.07578793739306641
-90.0;0.07496478631187614
-125.0;0.07383977773974908
-111.0;0.07285395156833528
-93.0;0.07203672776815766
-97.0;0.07119448739477831
-86.0;0.07045503921474906
-95.0;0.06964800617600302
-500.0;0.0655917859016697
-83.0;0.06493390252894235
-127.0;0.06394407969669155
-91.0;0.06324197766461598
-92.0;0.06254007895917879
-81.0;0.06192766585091903
-88.0;0.06126975838417145
-89.0;0.06061156613743015
-128.0;0.05968046851654965
-104.0;0.058933167657064904
-84.0;0.058335068949548874
-94.0;0.05767378596089534
-103.0;0.05695844718990753
-112.0;0.05619125791318842
-127.0;0.05533470397311718
-127.0;0.05449120695114134
-75.0;0.05399647685784724
-112.0;0.053269183189046304
-138.0;0.05238797008909618
-77.0;0.051899877241111045
-115.0;0.05118239317512548
-120.0;0.050444550258379774
-98.0;0.04984877914214589
-118.0;0.04914195490264894
-88.0;0.04861988034006401
-113.0;0.04795924975483908
-96.0;0.04740420739823479
-129.0;0.046670396342037436
-106.0;0.0460749437122892
-114.0;0.04544343900306208
-79.0;0.04500924341003962
-128.0;0.04431782422839868
-87.0;0.04385226256250704
-96.0;0.043344751221534285
-100.0;0.04282255242160997
-94.0;0.04233711842869531
-485.0;0.03993849740667669
-95.0;0.039481018604815295
-117.0;0.038925873773748516
-99.0;0.038461527079749896
-100.0;0.037998159250467636
-94.0;0.037567414301246584
-107.0;0.0370836531295399
-118.0;0.03655783032360297
-87.0;0.036173787905384815
-97.0;0.03575085052918927
-94.0;0.035345580942462713
-63.0;0.035075150437108744
-64.0;0.03480261219208351
-79.0;0.034470085843484446
-86.0;0.03411206876695045
-107.0;0.03367280259271466
-101.0;0.033263135187871246
-100.0;0.03286239533385643
-114.0;0.03241198225165274
-112.0;0.031975416185555966
-102.0;0.03158260902190934
