avg_score
-209.7
-124.5
-110.0
-102.9
-110.9
-106.0
-99.8
-116.9
-99.0
-87.7
-91.0
-89.4
-102.3
-97.3
-116.5
-87.9
-132.0
-97.6
-83.4
-90.0
-92.9
-81.5
-93.9
-110.4
-88.9
-100.1
-122.9
-87.7
-91.8
-86.2
-96.9
-84.8
-85.4
-99.2
-89.2
-91.8
-90.8
-91.9
-101.8
-81.8
-94.3
-77.1
-87.5
-86.0
-81.5
-85.4
-83.9
-80.7
-91.8
-108.2
-97.8
-85.0
-78.3
-84.1
-82.0
-86.7
-82.2
-81.2
-85.0
-94.0
-96.9
-93.7
-93.0
-81.1
-84.2
-86.1
-86.9
-89.1
-86.6
-87.4
-93.5
-90.9
-87.7
-90.4
-83.9
-77.9
-80.0
-94.2
-82.2
-90.7
-85.8
-91.2
-86.2
-94.3
-86.1
-85.2
-80.3
-78.2
-83.3
-78.2
-90.4
-84.9
-88.1
-92.0
-82.9
-83.4
-86.7
-86.5
-92.3
-84.3
-82.1
-88.8
-87.6
-133.0
-82.2
-80.0
-103.0
-92.3
-86.5
-89.0
-85.4
-87.4
-87.1
-77.5
-90.9
-88.5
-80.5
-89.6
-79.7
-98.3
-97.9
-78.0
-78.8
-95.5
-91.9
-79.0
-91.4
-83.5
-93.6
-90.0
-88.3
-94.3
-86.0
-84.5
-87.9
-92.0
-75.1
-82.7
-87.1
-95.4
-89.5
-74.6
-94.0
-76.5
-90.3
-89.9
-87.4
-85.6
-103.3
-90.5
