score;Epsilon
-448.0;0.09548483258428443
-500.0;0.08992390507056684
-216.0;0.08761237463771394
-130.0;0.08624579556732688
-195.0;0.08424084480837662
-129.0;0.08293680732527982
-175.0;0.08120344667381256
-143.0;0.07981222243758211
-160.0;0.07828495953053595
-122.0;0.07713789089487721
-145.0;0.07579812527767443
-105.0;0.07484002209209888
-120.0;0.07376113193546223
-157.0;0.0723757130234136
-148.0;0.0710930594103989
-240.0;0.06906637366537442
-108.0;0.06816881447770241
-92.0;0.06741223468054879
-95.0;0.06664005569648668
-142.0;0.06550620060968984
-129.0;0.06449217301815031
-107.0;0.06366169773084439
-201.0;0.06213700068265459
-175.0;0.06083835131988034
-96.0;0.06013425644639661
-99.0;0.059416914985052714
-138.0;0.05843400215048499
-101.0;0.05772308698535461
-112.0;0.056945598561089106
-154.0;0.05589613770252403
-82.0;0.05534214240723042
-121.0;0.054537787425822444
-140.0;0.053622716489579905
-120.0;0.052849693989379054
-97.0;0.052231784939680705
-132.0;0.051404733455441325
-128.0;0.05061506857673103
-132.0;0.04981361659419576
-132.0;0.049024855007986576
-101.0;0.04842841266943616
-79.0;0.04796569673465129
-112.0;0.047319633332281945
-146.0;0.04649218490510536
-107.0;0.04589349813724464
-137.0;0.04513971513050978
-126.0;0.044456960709838726
-105.0;0.043895015997867756
-125.0;0.043236276452265486
-134.0;0.04254145037128764
-118.0;0.041938239443693216
-92.0;0.04147278284254215
-106.0;0.04094364489767487
-124.0;0.0403340371360134
-100.0;0.03984811011613316
-174.0;0.03901997595883542
-109.0;0.038508266287265405
-130.0;0.03790761379995778
-109.0;0.037410491694397224
-83.0;0.03703526574021764
-121.0;0.03649698696765571
-98.0;0.0360659423740669
-109.0;0.035592972028145466
-105.0;0.03514306987345045
-122.0;0.03462813682048163
-143.0;0.03403486762842782
-106.0;0.033600627660034334
-106.0;0.03317192802023001
-110.0;0.032732981475948705
-124.0;0.03224562184736829
-95.0;0.03187626172102703
-105.0;0.03147333951434615
-262.0;0.030495493819870233
-90.0;0.03016427490070284
-93.0;0.029825913523820847
-175.0;0.02920255862792413
-81.0;0.028916597529119983
-108.0;0.028540808901296205
-117.0;0.028139494976379197
-81.0;0.02786394374794868
-110.0;0.02749523494661664
-100.0;0.02716398425793748
-84.0;0.026888303439791088
-105.0;0.02654843000511164
-143.0;0.02609358700558549
-114.0;0.025735947435203146
-119.0;0.025367983413586804
-113.0;0.02502329178515668
-124.0;0.02465072131829487
-107.0;0.024333290319910796
-133.0;0.023945116998717906
-130.0;0.023571620721922183
-89.0;0.023318401867931996
-98.0;0.023043001844768117
-98.0;0.022770854410404634
-92.0;0.022518129340402517
-77.0;0.022308330452177564
-91.0;0.02206338636639227
-109.0;0.021774046152467506
-96.0;0.02152205059475848
-93.0;0.021280631542036736
-82.0;0.021069715900281536
-124.0;0.02075601001549981
-100.0;0.020505950591559092
-93.0;0.020275929425816686
-94.0;0.02004608265525697
-98.0;0.01980933008280926
-108.0;0.019551895889092997
-98.0;0.019320979867864345
-100.0;0.01908820906595586
-88.0;0.018885419648677272
-81.0;0.018700487382196034
-81.0;0.018517366033545715
-96.0;0.01830306071113342
-102.0;0.01807821380617774
-100.0;0.017860415311819998
-104.0;0.01763677256830538
-120.0;0.01738252170376973
-100.0;0.01717310460671514
-500.0;0.016172962622708006
-85.0;0.01600690601083438
-76.0;0.015859674621834664
-96.0;0.01567612731402482
-126.0;0.015439020252278682
-93.0;0.015265836306453144
-98.0;0.01508554043128021
-113.0;0.014880563180537388
-90.0;0.01471894179206693
-86.0;0.014566066265907883
-131.0;0.014337143892594722
-106.0;0.014154220868514169
-127.0;0.013938460372952825
-120.0;0.013737524199035858
-80.0;0.013604634381116995
-79.0;0.013474647029311063
-81.0;0.01334269883533277
-81.0;0.013212042721648406
-115.0;0.013029394310210645
-107.0;0.012861612865163819
-78.0;0.012740253645142766
-77.0;0.012621554129297137
-95.0;0.01247697949991375
-119.0;0.012298587794460815
-110.0;0.01213584709971957
-77.0;0.012022778771942405
-85.0;0.011899334357041469
-76.0;0.01178988437811528
-106.0;0.01163946102182052
-97.0;0.011503374551756207
-70.0;0.01140577630352671
-129.0;0.011229216347872795
-87.0;0.011111252689669924
-90.0;0.010990570692250677
-74.0;0.010892093459575624
-82.0;0.010784140230953341
-79.0;0.010681101678732402
-116.0;0.010532177966500203
-92.0;0.010415285320932966
-103.0;0.010286102586059009
-98.0;0.01016461943697741
-61.0;0.010089270791905601
-102.0;0.01
-95.0;0.01
-86.0;0.01
-119.0;0.01
-146.0;0.01
-77.0;0.01
-100.0;0.01
-129.0;0.01
-81.0;0.01
-106.0;0.01
-76.0;0.01
-100.0;0.01
-141.0;0.01
-84.0;0.01
-85.0;0.01
-115.0;0.01
-83.0;0.01
-108.0;0.01
-100.0;0.01
-82.0;0.01
-116.0;0.01
-91.0;0.01
-87.0;0.01
-88.0;0.01
-107.0;0.01
-85.0;0.01
-98.0;0.01
-124.0;0.01
-85.0;0.01
-87.0;0.01
