score;Epsilon
-162.3967473688561;0.09974830217030001
-936.3363316262814;0.08232201047063241
-130.3112274686154;0.08180988987552958
-152.30392526157254;0.08085338346095938
-145.42484336446424;0.08037933219919155
-188.6106807306142;0.07925862490720088
-191.82565596966103;0.07789137239158642
-154.59293300865193;0.07724905614758586
-220.57347368059936;0.07558012766400893
-224.5443980786004;0.07388516223535889
-233.5988949628495;0.0723757130234136
-207.86516363818043;0.07110159160139107
-238.61976490423453;0.06940703801113916
-197.99849854243524;0.0682097304949768
-174.21214164759687;0.0672909945324395
-193.7131746387817;0.0662334396724137
-223.7073130146349;0.06511431671991882
-208.39695422073163;0.0640064214988758
-195.24208016973483;0.0631822013060046
-244.0925175130757;0.06188398304549432
-188.78040293310968;0.06110175734961085
-198.4415219306315;0.06019924042750855
-266.17490564016543;0.05875041830211886
-153.32595007805108;0.0583709237118689
-215.47546125184977;0.05759162038775037
-231.8752193827978;0.05679545145327414
-201.039195252331;0.05617184091626831
-190.74529593591447;0.055615113083636876
-253.179282958871;0.05458362116481466
-367.8138886962896;0.05292585694275705
-193.85599580553688;0.052401300561031455
-160.69972064559988;0.052069065980917276
-177.3298559809755;0.05165208418417525
-200.62671118905098;0.05109721009564232
-192.43193362672588;0.0505786366584615
-284.11267529171096;0.04947997137515328
-175.43289308355725;0.049083723680325896
-197.54755420023992;0.048620580956001844
-310.7694534196148;0.047541621583148404
-400.04773591525753;0.04606455017316043
-342.9453365167532;0.04490738019971856
-232.6266295609097;0.04436635552228572
-245.06346581922514;0.04366908755604091
-224.14252944808567;0.04310675423189804
-234.59867152791475;0.04249042818888239
-242.23640501682448;0.041842723456293356
-209.42276825681932;0.04138825953712957
-259.60964795163045;0.0407084733368246
-238.2333053306674;0.040169799682303504
-205.5162975332551;0.03976212593547603
-231.13729591108418;0.03924068367664862
-188.6327410590913;0.03891242286342469
-223.1690398912931;0.03844362283692153
-236.35463841153387;0.03790761379995778
-238.33112372067043;0.03740151371510165
-175.9739206025703;0.03710199325903066
