distances
-118.70044777798789
4.971485588178052
4.7666781843031565
4.7533141812421515
4.8445634504531965
4.743948548510687
4.844903283975413
4.564495807147287
4.60824913744319
4.6120847913293925
4.524617403438953
4.544956498843318
4.27233893001702
4.534248718745403
4.513488178840534
4.625444800258319
4.758817960364135
4.498800723302504
4.88600025140868
3.6845375617767546
4.900942233402295
2.1003041479246147
5.672076498437681
4.146180992862221
-40.03827595593117
-36.60934076635506
-39.46375660314122
-39.68438992332005
-40.188825785734565
-39.355293360424135
-39.38412948048882
-40.19517704972021
-40.006191868199224
-39.921453638575564
-39.67769656260332
-40.11747071944079
-39.75132572514211
-39.62465930335187
-39.83431232916959
-39.83756846151967
-39.78705912837095
-39.61671943732745
-40.08843697845829
-39.669942384961715
-39.65237538954139
-39.85481993087691
-39.690563666343266
-39.813656534930935
-39.837505875107716
-13.256255801476541
-18.819645087392388
-40.37006538151594
-40.181440424415804
-39.66892860995812
-39.781532886203635
-39.56421874566398
-36.47570945050727
-40.02908157043798
-36.692580168522056
-39.92217773033841
-40.18447405046429
-39.958000195045216
-36.62140908658669
-40.1742415450969
-40.18694643701507
-36.68251170164569
-39.80493433850981
-39.82994370411728
-36.71935869466034
-36.70430478970291
-40.115860620388325
-39.82596761122117
-40.314195293709616
-39.88348215230516
-39.757535324885446
-40.24858953291382
-40.230724564695294
-39.857722071484595
-36.586857700796536
-40.27370943147964
-39.96617547233063
-39.93679636639069
-36.511837036901184
-40.190730201600914
-40.063134855677255
-39.702764701826695
-36.35855402198656
-15.389395683720707
-39.746312554080845
-37.255742677076725
-39.88442491448069
-36.62511735728609
-40.09928989315023
-39.94125672322052
-39.60375094222732
-40.185949207980364
-36.56908988751744
-39.974370009352334
-40.08292782613792
-35.984565452276
-39.97132881726033
-39.66569664554195
-40.25234801191171
-40.1744966403614
-39.337460457691485
-39.59457399573881
-39.637935768832406
-36.54301003641715
-40.11132332491582
-40.467957627160644
-36.48055634011039
-40.155931357282086
-39.44956985856303
-38.85579079784169
-40.15343563219674
-36.67993163420654
-40.00569835525569
-36.78782434780425
-39.60802890161989
-39.954588835803364
-38.88442166734698
-40.10647640807138
-40.34698769750588
-39.531943467387514
-39.68938685070832
-39.75533901985298
-40.68877376851162
-40.121003721627396
-39.83555784738085
-40.07825831314877
-36.63880491458331
-40.23751227627339
-40.022269523323395
-40.31585976719749
-39.664907392765286
-39.888611972940666
-36.44174301461165
-38.965997537438106
-40.072812555775855
-40.121202273789976
-39.55000237246562
-39.77323530159476
-39.96036325956899
-39.87876032005518
-40.131378056899514
-40.34022705046168
-40.90313400707969
-37.902376611507485
-38.452542608733374
-40.11156291034339
-39.95574713081203
-40.396416584804285
-40.17070354909159
-40.21222773552208
-40.275557367207185
-39.99312735846533
-40.34554496510344
-40.49682492947848
-43.932353577507655
-36.7280929320525
-39.67283840735525
-36.55417555790239
-40.32792310111758
-39.83971176163347
-39.85622127922644
-41.195622531508555
-40.00900184588037
-36.76125978846948
-40.41692525346869
-39.87990657311946
-39.51465529679839
-40.12928059967569
-39.90266348447856
-39.56147533695916
-40.21480616942501
-36.67654694534799
-36.675050053080916
-36.496231587767944
-39.97902893517557
-40.34596634529735
-40.13197689964365
-39.52715252249708
-36.73447751871409
-39.84477931457033
-36.69616204430194
-40.18109129414601
-37.20697453096853
-36.499178142352264
-39.97860363577884
-36.953796280789724
-39.44765894451697
-39.84766715530948
-40.03104813162877
-40.1804793677598
-39.97103563526669
-39.57464102604353
-36.46105848496739
-36.32262296920179
-40.03038932919469
-40.35090790498336
-39.31027577886071
-36.43468603646835
-40.00324846820962
-40.228648708789486
-40.0101606329166
-39.861980868579835
-40.06862322448336
-40.11163714060144
-36.39540685188915
-40.160464391219925
-36.70877040051139
-40.0479256311614
-39.5314734808159
-36.71397937533542
-40.439694127764724
-40.051090092583436
-40.05771827604457
-40.165358276602056
-39.98166091200261
-39.619470259060044
-39.87256752017922
