score;Epsilon
-1543.0;0.4186341723648149
-1306.0;0.3578622122805364
-700.0;0.3289885615424807
-668.0;0.30360823377584145
-279.0;0.2935758825509145
-341.0;0.2817707189519825
-223.0;0.2742971681404864
-356.0;0.2627937498294055
-216.0;0.2560385299597001
-270.0;0.24784560441595785
-113.0;0.2444779616832829
-166.0;0.23962710025660186
-137.0;0.2356913175540844
-743.0;0.2155596383160883
-548.0;0.20181544921834169
-469.0;0.1907474454228828
-587.0;0.17775141759289376
-304.0;0.17136295444024094
-348.0;0.16433406450430788
-249.0;0.15947697182630347
-269.0;0.1543924272966005
-179.0;0.15109311377427354
-232.0;0.14692681659850992
-141.0;0.14444424625933305
-168.0;0.14154424831844958
-150.0;0.13900241260872398
-210.0;0.13552684930672715
-180.0;0.13261477107032663
-147.0;0.13028018514862866
-98.0;0.1287415219841918
-172.0;0.1260962422808733
-106.0;0.1244874207376143
-98.0;0.1230171725298288
-153.0;0.12076455828858965
-175.0;0.11824060613537646
-153.0;0.11607545741836528
-103.0;0.11463575177622491
-138.0;0.11273937341747783
-89.0;0.11152826726261791
-102.0;0.11015818025340987
-115.0;0.1086353107733414
-136.0;0.10686384135323554
-137.0;0.10510864397417347
-118.0;0.10361826971385805
-113.0;0.10221033950748408
-115.0;0.10079734406560834
-101.0;0.09957103133904605
-134.0;0.0979708808367101
-112.0;0.09665128360545047
-113.0;0.09533801846361106
-119.0;0.09397490716665453
-124.0;0.09257571974810937
-107.0;0.09138360845991121
-93.0;0.09035853215077641
-83.0;0.08945223915891985
-97.0;0.08840637978075229
-123.0;0.08710055393817631
-91.0;0.08614419525407328
-96.0;0.08514723059374144
-71.0;0.08441468372747796
-117.0;0.08322772409488804
-91.0;0.08231388884244205
-69.0;0.08162530695345924
-139.0;0.08026537560976935
-120.0;0.07910827381792924
-130.0;0.07787434183353692
-119.0;0.07676092037998683
-75.0;0.07606400174988596
-100.0;0.07514761558289149
-135.0;0.07393108737618018
-95.0;0.07308423765800548
-102.0;0.07218642253856744
-117.0;0.07117140517676605
-91.0;0.07038994755883948
-234.0;0.06843256244431453
-123.0;0.06742176425604922
-102.0;0.06659351070551583
-96.0;0.065822810177349
-82.0;0.0651704300906367
-97.0;0.06440846922604156
-88.0;0.06372420618716645
-88.0;0.06304721262561312
-91.0;0.06235495813839382
-114.0;0.06150031901058628
-125.0;0.06057737385887709
-97.0;0.05986911417582419
-70.0;0.05936116577856712
-108.0;0.05858973162171371
-190.0;0.05726204868208264
-93.0;0.056619723756357314
-88.0;0.05601820683314292
-103.0;0.05532340252020721
-127.0;0.054480077772431676
-106.0;0.05378498392020184
-69.0;0.05333505540452239
-80.0;0.05281911922135654
-93.0;0.05222663191760852
-74.0;0.051758673125731465
-116.0;0.05103701594335998
-93.0;0.050464519006391
-99.0;0.049862527829492825
-97.0;0.049279544185484025
-91.0;0.04873845784447317
-122.0;0.048024318670370846
-117.0;0.047349046014864685
-67.0;0.04696422690714463
-62.0;0.04661049491915163
-68.0;0.046226130423980584
-159.0;0.045347002606425664
-116.0;0.04471474161220639
-68.0;0.0443460100826165
-107.0;0.043774959926594144
-93.0;0.04328392356777316
-98.0;0.04277272243054681
-238.0;0.04156335343925984
-145.0;0.040841462404548334
-88.0;0.04040757065843395
-78.0;0.0400262941179671
-82.0;0.03962958730528167
-85.0;0.039222688757910705
-98.0;0.03875945249267882
-110.0;0.03824656919811959
-110.0;0.03774047261639866
-107.0;0.037254482947073266
-129.0;0.03667778832480442
-125.0;0.036127358872495935
-85.0;0.03575641961107171
-97.0;0.035338362029377304
-85.0;0.03497552382807444
-77.0;0.034649660791083614
-107.0;0.034203471964535145
-63.0;0.03394177978232752
-94.0;0.03355701771760641
-95.0;0.03317263609946057
-111.0;0.03272975214391976
-76.0;0.03242870415460165
-62.0;0.03218445292884796
-88.0;0.03184253156617221
-138.0;0.031315771922569194
-101.0;0.030934780439045875
-72.0;0.030664959115747382
-120.0;0.030222894540954358
-62.0;0.029995257352546857
-72.0;0.029733630797689294
-96.0;0.02938951731399815
-95.0;0.029052872671832788
-109.0;0.02867187202875827
-133.0;0.028214488105585574
-70.0;0.02797510751327264
-63.0;0.02776106880573348
-86.0;0.02747273367537095
-71.0;0.0272363776034089
-106.0;0.026888877390427928
-62.0;0.026686351836818327
-76.0;0.02644089099350416
-78.0;0.02619140082914658
-62.0;0.025994128630842675
-101.0;0.02567788090575233
-78.0;0.02543559032904277
-87.0;0.025168387775381766
-80.0;0.024924921600522076
-321.0;0.023980136740170608
-82.0;0.02374246588346036
-96.0;0.02346768939544361
-86.0;0.023223946644453233
-83.0;0.022991011252674193
-83.0;0.022760412194920285
-80.0;0.02254023955037977
-101.0;0.022266012259208275
-94.0;0.02201360602403438
-105.0;0.021735349721779307
-84.0;0.02151476282491248
-79.0;0.021309197062099734
-114.0;0.02101713249923029
-88.0;0.020793850574893705
-100.0;0.02054333526427358
-65.0;0.02038126497015689
-86.0;0.02016957878713392
-80.0;0.019974468546475683
-84.0;0.01977175241401722
-157.0;0.019400389353283684
-86.0;0.01919889085074378
-97.0;0.01897442089632497
-72.0;0.018808920987083432
-83.0;0.018620268151880948
-86.0;0.018426872231769652
-80.0;0.01824862004744477
-85.0;0.01806125153079508
-71.0;0.01790586522970905
-85.0;0.017722015963370148
-104.0;0.01750010621483062
-219.0;0.01704412153379242
-62.0;0.016915746142759952
-113.0;0.016685900672231323
-81.0;0.01652250682200185
-106.0;0.016311701452681848
-103.0;0.016109384363982442
-95.0;0.015924858096443714
-96.0;0.01574055640674625
-92.0;0.015565857945807114
-91.0;0.01539494579027073
-143.0;0.015131190708729517
-63.0;0.015015421341219897
-82.0;0.014866601170063212
-63.0;0.01475285618808483
-117.0;0.014545415444514749
-69.0;0.014423738413048098
-78.0;0.01428763933574369
-103.0;0.01411042706863715
-72.0;0.01398735219789519
-135.0;0.013760917754780026
-96.0;0.013601659796019312
-69.0;0.013487877581044975
-110.0;0.01330939964481291
-99.0;0.013150631834998375
-79.0;0.013024982313010565
-99.0;0.012869607317150726
-98.0;0.012717611902828304
-72.0;0.012606685533734488
-116.0;0.01243091392654474
-83.0;0.012306232284359573
-88.0;0.012175493268183814
-84.0;0.012051927081661383
-90.0;0.011921028192617289
-83.0;0.01180146068693154
-97.0;0.011663480146125017
-78.0;0.011553426230795414
-94.0;0.011422457255106096
-105.0;0.01127807515273713
-81.0;0.011167636516035324
-103.0;0.011029122228354678
-62.0;0.010946051483053845
-63.0;0.010862302789291777
-98.0;0.010734014476193541
-101.0;0.010603423152768474
-91.0;0.01048699822370813
-73.0;0.010394280392772987
-75.0;0.010299909876938148
-80.0;0.010200273790530161
-62.0;0.010123445886322753
-134.0;0.01
-94.0;0.01
-94.0;0.01
-86.0;0.01
-89.0;0.01
-86.0;0.01
-62.0;0.01
-75.0;0.01
-99.0;0.01
-165.0;0.01
-225.0;0.01
-104.0;0.01
-80.0;0.01
-95.0;0.01
-99.0;0.01
-86.0;0.01
-83.0;0.01
-74.0;0.01
-92.0;0.01
-87.0;0.01
-111.0;0.01
-73.0;0.01
-96.0;0.01
-88.0;0.01
-73.0;0.01
-71.0;0.01
-296.0;0.01
-87.0;0.01
-68.0;0.01
-147.0;0.01
-89.0;0.01
-85.0;0.01
-76.0;0.01
-101.0;0.01
-76.0;0.01
-83.0;0.01
-64.0;0.01
-96.0;0.01
-173.0;0.01
-93.0;0.01
-95.0;0.01
-94.0;0.01
-74.0;0.01
-63.0;0.01
-102.0;0.01
-96.0;0.01
-104.0;0.01
-100.0;0.01
-78.0;0.01
-83.0;0.01
-86.0;0.01
-79.0;0.01
-94.0;0.01
-94.0;0.01
-69.0;0.01
-88.0;0.01
-72.0;0.01
-69.0;0.01
-74.0;0.01
-82.0;0.01
-99.0;0.01
-77.0;0.01
-71.0;0.01
-76.0;0.01
-107.0;0.01
-88.0;0.01
-85.0;0.01
-71.0;0.01
-62.0;0.01
-110.0;0.01
-108.0;0.01
-87.0;0.01
-78.0;0.01
-77.0;0.01
-64.0;0.01
-71.0;0.01
-71.0;0.01
-78.0;0.01
-96.0;0.01
-189.0;0.01
-70.0;0.01
-95.0;0.01
-70.0;0.01
-73.0;0.01
-89.0;0.01
-98.0;0.01
-76.0;0.01
-98.0;0.01
-73.0;0.01
-62.0;0.01
-90.0;0.01
-76.0;0.01
-77.0;0.01
-62.0;0.01
-197.0;0.01
-76.0;0.01
-84.0;0.01
-84.0;0.01
-63.0;0.01
-91.0;0.01
-79.0;0.01
-92.0;0.01
-77.0;0.01
-120.0;0.01
-82.0;0.01
-97.0;0.01
-78.0;0.01
-120.0;0.01
-74.0;0.01
-91.0;0.01
-85.0;0.01
-94.0;0.01
-86.0;0.01
-81.0;0.01
-89.0;0.01
-93.0;0.01
-126.0;0.01
-85.0;0.01
-86.0;0.01
-79.0;0.01
-71.0;0.01
-76.0;0.01
-86.0;0.01
-86.0;0.01
-75.0;0.01
-84.0;0.01
-73.0;0.01
-77.0;0.01
-62.0;0.01
-78.0;0.01
-79.0;0.01
-86.0;0.01
-72.0;0.01
-74.0;0.01
-121.0;0.01
-75.0;0.01
-87.0;0.01
-85.0;0.01
-76.0;0.01
-84.0;0.01
-94.0;0.01
-97.0;0.01
-78.0;0.01
-65.0;0.01
-63.0;0.01
-77.0;0.01
-80.0;0.01
-91.0;0.01
-63.0;0.01
-88.0;0.01
-72.0;0.01
-77.0;0.01
-91.0;0.01
-73.0;0.01
-74.0;0.01
-86.0;0.01
-79.0;0.01
-74.0;0.01
-89.0;0.01
-76.0;0.01
-83.0;0.01
-80.0;0.01
-85.0;0.01
-119.0;0.01
-69.0;0.01
-95.0;0.01
-63.0;0.01
-76.0;0.01
-74.0;0.01
-86.0;0.01
-90.0;0.01
-88.0;0.01
-83.0;0.01
-94.0;0.01
-72.0;0.01
-77.0;0.01
-63.0;0.01
-70.0;0.01
-101.0;0.01
-93.0;0.01
-74.0;0.01
-113.0;0.01
-74.0;0.01
-72.0;0.01
-77.0;0.01
-118.0;0.01
-73.0;0.01
-89.0;0.01
-103.0;0.01
-77.0;0.01
-70.0;0.01
-80.0;0.01
-77.0;0.01
-72.0;0.01
-80.0;0.01
-116.0;0.01
-119.0;0.01
-81.0;0.01
-99.0;0.01
-76.0;0.01
-61.0;0.01
-82.0;0.01
-85.0;0.01
-69.0;0.01
-61.0;0.01
-89.0;0.01
-94.0;0.01
-82.0;0.01
-72.0;0.01
-121.0;0.01
-80.0;0.01
-91.0;0.01
-69.0;0.01
-110.0;0.01
-104.0;0.01
-75.0;0.01
