distances
-8.811359550281715
-8.642786794451375
-12.17218221563535
-13.55230292847007
-16.81927231406047
-12.881280575855321
-12.479238390294832
-14.90974642751117
-13.540645551792027
-18.95262840902804
-15.967234734763027
-17.66722494619462
-15.550747754534651
-22.041853458182235
-127.62566774579436
-131.8026657568962
-128.3106840073142
-129.17166574679675
-130.27243552779575
-131.69496465844182
-131.3378640910379
-130.0701724119092
-131.27272243249664
-130.57855849659185
-129.60592859540438
-123.8557707075785
-126.11870428482432
-130.14407660256632
-130.0998233986466
-131.49063097589314
-130.3613651485586
-128.10605274659417
-137.7740696903605
-131.32558271203996
-128.7492680043468
-132.14880344514108
-132.50477351165154
-129.7286030384823
-130.98038680229578
-131.51535483542898
-129.3057210333447
-131.63084391918795
-135.21473229120264
-132.8474238209483
-130.13709543952405
-129.072942706729
-130.08707783578043
-135.27222218572032
-129.5188984258535
-130.7786625583419
-131.57912271008828
-134.33788292381726
-131.34741107678278
-127.00929476229841
-131.54280382331396
-133.7916337893432
-139.54898072129694
-131.02932102336305
-131.44375546976624
-131.30956314377232
-129.8695564844179
-128.21128882935258
-130.06637578423585
-131.9209112155228
-138.6366000899796
-132.81228244845246
-131.3588556603259
-130.80612629525126
-131.64547449950211
-18.80085829998302
-127.69291951436992
-131.66094222654334
-130.11866792786452
-131.1855857023134
-134.21160876322136
-131.8428289984672
-21.71021888589486
-131.5234276306667
-19.2761521082868
-131.11224928658584
-132.2467138713255
-131.62427860522874
-136.784062349701
-135.2907705453495
-132.9992830420882
-131.37948829428942
-132.67484455728047
-134.9779023220324
-132.8233514512084
-130.91583127753296
-132.56720645884673
-131.84484982815297
-132.11774788392785
-132.6565657196178
-132.00145864058973
-131.89464418089682
-132.11084978007463
-131.03114884958995
-131.18996055146084
-132.23634590345586
-133.05028241717002
-135.48968124139589
-132.26688972981043
-133.97622321409796
-141.7032687538905
-132.75882492138388
-129.459281017268
-132.34981786034774
-131.87410169778965
-131.26932009421128
-131.05347945455583
-130.8542664692311
-132.0266402473546
-14.066821230367442
-127.611540027536
-132.71246431923396
-131.91054629598895
-130.34143194392698
-131.00828134656777
-132.12125100122603
-130.50862586556292
-133.65457249528626
-134.0210236985344
-135.1877892133207
-130.9942493033406
-133.0738675163511
-133.71890806643302
-132.22763587674706
-20.339715833421167
-132.72560040596161
-131.42295587774208
-136.10293846234714
-134.21694357758017
-136.2288318227006
-132.60842245889373
-132.84695903727066
-133.0364546961322
-138.82026270245836
-88.85316791424293
-133.03296786268217
-88.77508643759592
-132.10398286630254
-87.1117751407406
-89.62197028126924
-126.05768235317272
-130.0026851844371
-50.069778301865306
-78.39460099013064
-83.71903901660059
-127.28832740464905
4.617007768761991
-78.79429397292805
-122.96158759443519
-90.69343499077269
-81.66562515218175
-132.00292095371768
-133.23845217288965
-128.0769187005993
-89.28714559866415
-132.659098291543
-104.85159925292983
-132.4416239534981
-90.24390641122616
-89.69045559468523
-89.90237948890295
-89.73609571009979
-137.41381868693273
-133.33279375834493
-89.25146951996965
-87.57529917103214
-90.21925227734492
-88.3767244831798
-89.05710020739615
-89.34268935756006
-89.3531490438964
-89.97402365629019
-92.65848680365441
-88.01165467097707
-89.48244971580843
-90.44890593566595
-88.2927953141393
-89.49956449513266
-91.14991751236637
-92.45983732940033
-91.13092861202442
-88.0939529833835
-30.900399311683408
-90.9995388500351
-90.85098149781108
-90.48504533572381
-90.20882518760507
-89.95216029127405
-90.55218934375932
-90.16505026846471
-88.638608939494
-88.72477263720802
-90.11591590001757
-88.61456503045241
-10.048548998448952
-90.50980175920729
-89.02568651455901
-91.15330263687501
-90.71931246525894
-91.10188197737772
-89.64738936139067
-90.75802648960185
-89.39302228919131
-89.66266835008076
-90.21309129858028
-91.72662079053025
-89.33950719845447
-89.40130132930871
-87.61491807034015
-87.80357179542993
-89.96947550068275
-89.76967480288208
-89.23865173355165
-89.48050572344201
-88.28305554934198
-88.52963687155159
-86.91640779082763
-27.795665410537904
-87.8509004481058
-90.4628841648655
-90.18280569604929
